,S&P 500 (Live),FTSE 100 (Live),Nikkei 225 (Live),DAX (Live),Russel 2000 (Live),All Ordinaries (Live),CAC 40 (Live),Hang Seng (Live),KOSPI Composite Index (Live),AEX Index (Live),Swiss Market Index (Live),IBEX 35 (Live),S&P CNX Nifty (Live),IPC Mexico (Live),Bovespa Index (Live),S&P/TSX Composite Index (Live),Euro STOXX 50 (Live),FT Straits Times Index,FTSE MIB (Live)
,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel,Realized Kernel
DateID,SPX2.rk,FTSE2.rk,N2252.rk,GDAXI2.rk,RUT2.rk,AORD2.rk,FCHI2.rk,HSI2.rk,KS11.rk,AEX.rk,SSMI.rk,IBEX2.rk,NSEI.rk,MXX.rk,BVSP.rk,GSPTSE.rk,STOXX50E.rk,FTSTI.rk,FTSEMIB.rk
20100511,0.000155411,0.000142066,0.000104635,0.000160464,0.000170685,6.98E-05,0.000345267,0.000124492,7.03E-05,0.00019695,0.000102418,0.000803852,8.19E-05,9.22E-05,0.000269176,6.01E-05,0.00037109,6.69E-05,0.000354607
20100512,7.49E-05,0.00011615,0.000105487,0.000197263,0.000112741,0.000111428,0.000321857,7.72E-05,4.70E-05,0.000199722,0.000108796,0.000923806,9.05E-05,4.75E-05,0.000170408,3.44E-05,0.000388345,4.36E-05,0.000314965
20100513,9.72E-05,0.000103806,3.67E-05,0.000115322,0.000137928,6.72E-05,0.000177497,7.75E-05,2.67E-05,0.00014367,,0.000440759,6.73E-05,2.81E-05,0.000107523,5.09E-05,0.00017176,5.84E-05,0.000228877
20100514,0.000226028,0.000160212,9.45E-05,0.000226171,0.000215576,5.08E-05,0.000353128,6.12E-05,5.18E-05,0.00020987,0.000119278,0.000942579,5.48E-05,8.19E-05,0.00020785,9.59E-05,0.000412982,5.87E-05,0.000486844
20100517,0.000202413,0.000154169,9.80E-05,0.000216288,0.000372787,0.000155834,0.000310471,9.82E-05,6.81E-05,0.000227509,0.000111345,0.000920953,0.00028475,7.44E-05,0.000215652,0.000103869,0.000363739,4.04E-05,0.000341211
20100518,0.000217529,8.16E-05,7.05E-05,0.000102685,0.000293948,7.69E-05,0.000147723,9.09E-05,0.000115751,0.000111529,6.11E-05,0.000283401,0.000106628,0.000116576,0.000371331,8.53E-05,0.000160685,4.12E-05,0.000163586
20100519,0.000290985,0.000226433,0.000107352,0.000317005,0.000370942,0.000103591,0.000475318,9.97E-05,0.000111524,0.000280169,0.000139246,0.000695774,0.000223763,7.59E-05,0.000436925,0.000155082,0.000532533,4.42E-05,0.000452303
20100520,0.000517783,0.00029393,7.09E-05,0.00034723,0.000542114,0.000100592,0.000666868,0.00016367,0.00018889,0.000460075,0.000221486,0.001102778,0.000140322,0.000147,0.000730297,0.000176872,0.000682017,9.61E-05,0.000728366
20100521,0.000461321,0.000446173,0.000187343,0.000586148,0.000510168,,0.00089182,,,0.000684238,0.000243132,0.001465995,0.000191535,0.000134873,0.000516605,0.000203848,0.000945124,8.47E-05,0.000734288
20100524,0.000150736,0.000161272,9.30E-05,0.0002052,0.000191026,0.000111969,0.000255491,6.60E-05,0.00015228,0.000214637,,0.00049332,0.00021241,4.99E-05,0.000249333,,0.000264598,6.22E-05,0.000267048
20100525,0.000486549,0.000227978,9.71E-05,0.000272696,0.000461948,0.000119632,0.000407826,,0.000268665,0.000247807,0.000187391,0.000592157,0.000234626,0.000227176,0.000909613,8.85E-05,0.000457308,5.36E-05,0.000437927
20100526,0.000275104,9.03E-05,0.000154273,0.000143834,0.000363775,0.000193988,0.000250601,,0.000208296,0.000183528,0.000107905,0.000363441,6.84E-05,0.000132046,0.000428961,7.73E-05,0.000261706,6.63E-05,0.000164744
20100527,0.000235906,0.000110839,0.000223882,0.000164144,0.000184998,6.55E-05,0.000252907,0.000140509,0.0001385,0.000181458,0.000112081,0.000513965,7.11E-05,0.000112461,0.000298229,4.89E-05,0.000282983,0.000100188,0.000231426
20100528,0.000220501,8.94E-05,0.000113085,0.000130089,0.000254317,7.53E-05,0.000182872,6.96E-05,8.84E-05,0.000138851,7.62E-05,0.000291236,8.13E-05,8.11E-05,0.000226254,9.87E-05,0.000176901,,0.000177938
20100531,,,8.50E-05,3.50E-05,,3.65E-05,7.25E-05,8.47E-05,4.92E-05,6.54E-05,1.85E-05,6.72E-05,6.89E-05,7.52E-05,5.10E-05,1.31E-05,6.42E-05,4.18E-05,1.92E-05
20100601,0.000221652,0.000107065,7.47E-05,0.000178432,0.000312381,4.64E-05,0.00026174,0.000110634,4.53E-05,0.000198365,0.000102952,0.000347137,0.000107553,0.000192561,0.000412245,8.84E-05,0.00025479,5.85E-05,0.000222235
20100602,0.000101758,9.95E-05,0.000162063,0.000153842,0.000127343,6.58E-05,0.000217248,0.000123167,,0.000143736,8.31E-05,0.000375582,9.84E-05,7.00E-05,0.00012345,5.42E-05,0.000227038,6.17E-05,0.000231951
20100603,0.000118916,4.96E-05,8.01E-05,7.03E-05,0.000195262,9.95E-05,0.000110287,4.09E-05,3.03E-05,6.91E-05,5.15E-05,0.00020171,6.77E-05,5.97E-05,,6.98E-05,0.000152333,3.01E-05,9.42E-05
20100604,0.000275812,0.000225059,7.14E-05,0.000366365,0.000207129,2.79E-05,0.000542226,3.78E-05,3.25E-05,0.000369538,0.000162136,0.000764783,3.75E-05,9.16E-05,0.000359237,8.30E-05,0.000615344,3.25E-05,0.00057397
20100607,0.00014798,9.67E-05,0.000136584,0.00013375,0.000361243,0.000212217,0.000251407,3.80E-05,5.57E-05,0.000159732,8.44E-05,0.000466622,0.000196247,4.02E-05,0.000211617,0.000101523,0.000250233,3.93E-05,0.000221053
20100608,0.00026297,0.00014157,6.48E-05,0.000221962,0.000423767,5.90E-05,0.000353291,5.27E-05,0.000109656,0.000238663,0.000105424,0.00059202,6.93E-05,6.82E-05,0.000205065,0.000143631,0.000374909,3.57E-05,0.000388844
20100609,0.00015877,9.50E-05,0.000114809,0.000170141,0.000328039,4.78E-05,0.000226447,0.000270593,6.27E-05,0.000168214,8.27E-05,0.000402222,9.17E-05,3.94E-05,0.0001502,6.55E-05,0.00023914,5.47E-05,0.000224574
20100610,0.000277116,9.95E-05,6.64E-05,0.000149151,0.000197607,5.33E-05,0.000231799,5.92E-05,6.97E-05,0.000164074,7.25E-05,0.000485809,5.85E-05,6.29E-05,0.000249869,5.34E-05,0.000250929,2.44E-05,0.000202812
20100611,0.000118976,9.24E-05,7.14E-05,0.000167369,0.000175241,7.85E-05,0.000195321,3.37E-05,5.59E-05,0.000151231,7.95E-05,0.000480197,5.48E-05,9.05E-05,0.000151044,3.34E-05,0.000222827,2.18E-05,0.000201184
20100614,0.000101193,4.20E-05,3.09E-05,6.92E-05,0.000154825,,8.41E-05,1.58E-05,4.73E-05,4.36E-05,3.12E-05,0.000261184,5.13E-05,5.07E-05,0.000152742,5.55E-05,0.000116657,1.69E-05,7.61E-05
20100615,6.95E-05,6.34E-05,3.63E-05,9.11E-05,8.74E-05,1.34E-05,0.000109432,4.06E-05,3.42E-05,7.16E-05,5.65E-05,0.000229059,5.08E-05,2.51E-05,6.71E-05,5.65E-05,0.000121255,2.17E-05,0.000155168
20100616,7.57E-05,4.89E-05,3.11E-05,6.78E-05,0.000105277,6.46E-05,0.00010062,,2.47E-05,6.37E-05,5.48E-05,0.000356655,5.10E-05,2.44E-05,0.00013022,4.07E-05,0.000125757,2.68E-05,0.000155721
20100617,7.98E-05,7.35E-05,2.67E-05,0.000115312,0.000114064,2.29E-05,0.000145218,2.07E-05,2.08E-05,8.86E-05,5.04E-05,0.000304101,5.24E-05,2.33E-05,0.000160182,3.89E-05,0.000151492,1.63E-05,0.000152716
20100618,3.52E-05,4.12E-05,4.02E-05,7.44E-05,6.81E-05,3.10E-05,8.28E-05,4.75E-05,3.26E-05,4.58E-05,3.39E-05,0.000223351,4.91E-05,5.52E-05,5.38E-05,1.73E-05,9.65E-05,1.34E-05,9.01E-05
20100621,0.000103705,3.03E-05,8.57E-05,5.47E-05,0.000140766,9.97E-05,5.67E-05,,6.67E-05,3.44E-05,2.75E-05,0.000149123,6.21E-05,6.83E-05,0.000205334,5.95E-05,9.13E-05,2.65E-05,5.64E-05
20100622,0.000105016,5.16E-05,4.00E-05,9.06E-05,0.000242386,3.98E-05,0.000128736,4.99E-05,2.61E-05,9.17E-05,4.51E-05,0.000264733,4.46E-05,2.62E-05,0.00013688,4.04E-05,0.000139669,3.83E-05,0.000149319
20100623,0.000152895,7.00E-05,2.36E-05,0.000108356,0.00022097,3.15E-05,0.000154368,5.50E-05,2.44E-05,0.00010456,5.14E-05,0.000264901,3.42E-05,8.84E-05,0.000130815,9.01E-05,0.000165432,2.47E-05,0.000166373
20100624,0.000134249,9.98E-05,4.72E-05,0.000147016,0.000212031,3.27E-05,0.000198072,3.03E-05,3.90E-05,0.00013575,7.21E-05,0.000374121,3.48E-05,5.22E-05,0.000189069,4.50E-05,0.000219118,3.21E-05,0.000216462
20100625,0.000142116,8.55E-05,3.98E-05,0.000162422,0.000195384,6.42E-05,0.000222667,4.72E-05,3.12E-05,0.000143195,8.05E-05,0.000485556,7.84E-05,4.78E-05,0.000133223,6.63E-05,0.000241048,4.14E-05,0.000232024
20100628,7.30E-05,5.14E-05,6.18E-05,0.000104937,0.0001288,4.23E-05,0.000158383,4.62E-05,2.85E-05,0.0001063,4.39E-05,0.000285572,4.16E-05,3.35E-05,8.56E-05,3.09E-05,0.000178252,2.32E-05,0.000179094
20100629,0.000284561,8.93E-05,0.000143254,0.00013929,0.000278847,4.45E-05,0.000164058,0.00013062,7.52E-05,0.000119757,7.44E-05,0.000277603,6.61E-05,0.000125758,0.000348617,0.000114115,0.000199148,6.04E-05,0.000252447
20100630,0.000119772,0.000106859,5.50E-05,0.000171125,0.000220828,0.000183469,0.000259529,4.64E-05,4.89E-05,0.000205936,0.000110298,0.000588462,7.54E-05,7.17E-05,0.000188101,6.89E-05,0.000306242,4.41E-05,0.000357609
20100701,0.000264043,0.000110739,7.57E-05,0.000181352,0.000426889,0.00010175,0.000206164,,9.32E-05,0.000178672,9.89E-05,0.000526656,7.40E-05,0.000109893,0.000291381,,0.000243327,3.39E-05,0.000257348
20100702,0.000147717,0.000115182,7.79E-05,0.000160447,0.000175202,7.31E-05,0.000162759,0.00011028,6.76E-05,0.000120735,0.00010594,0.000286319,3.89E-05,8.05E-05,0.000133615,7.21E-05,0.00016995,6.61E-05,0.000262903
20100705,,2.59E-05,4.04E-05,6.40E-05,,3.36E-05,7.48E-05,4.45E-05,6.34E-05,5.78E-05,3.36E-05,0.000143356,2.44E-05,1.44E-05,5.81E-05,2.43E-05,7.95E-05,2.37E-05,6.42E-05
20100706,0.000192708,5.28E-05,0.000154879,8.39E-05,0.000291861,7.23E-05,0.000157724,3.11E-05,5.70E-05,0.000120267,6.25E-05,0.000251593,1.53E-05,0.000126658,0.00035443,0.00013462,0.000156199,3.41E-05,0.000129631
20100707,0.000103218,6.84E-05,9.26E-05,0.000134964,0.000146142,6.37E-05,0.000222509,4.54E-05,5.89E-05,0.00016607,8.99E-05,0.000432729,3.50E-05,5.50E-05,0.000112627,5.01E-05,0.000256616,3.62E-05,0.000197383
20100708,0.000107315,4.83E-05,5.51E-05,6.95E-05,0.000168968,0.000153273,9.69E-05,4.13E-05,1.72E-05,8.51E-05,5.45E-05,0.000260349,5.50E-05,3.68E-05,0.000106783,6.15E-05,0.000112008,2.05E-05,9.61E-05
20100709,5.22E-05,3.89E-05,5.14E-05,5.54E-05,8.77E-05,4.10E-05,8.02E-05,3.63E-05,5.67E-05,5.33E-05,4.27E-05,0.000151383,3.50E-05,3.44E-05,,4.07E-05,8.04E-05,2.53E-05,7.70E-05
20100712,6.89E-05,3.31E-05,6.84E-05,4.63E-05,0.00015281,2.74E-05,9.56E-05,3.93E-05,2.89E-05,7.37E-05,3.72E-05,0.000174707,6.02E-05,2.44E-05,0.000136432,3.43E-05,8.75E-05,3.11E-05,6.81E-05
20100713,9.94E-05,3.72E-05,8.19E-05,8.67E-05,9.98E-05,3.16E-05,0.000104568,4.07E-05,5.49E-05,6.93E-05,5.98E-05,0.000140479,3.24E-05,5.81E-05,0.000109214,3.66E-05,9.58E-05,2.39E-05,6.71E-05
20100714,7.28E-05,4.24E-05,4.46E-05,5.22E-05,8.73E-05,7.17E-05,8.88E-05,2.20E-05,3.65E-05,7.79E-05,4.67E-05,0.00012026,6.63E-05,4.54E-05,0.000128279,4.21E-05,7.81E-05,1.64E-05,9.44E-05
20100715,0.000115018,7.31E-05,4.49E-05,0.000113856,0.000185877,3.93E-05,0.000153227,0.000113235,3.20E-05,0.000116968,7.31E-05,0.000242145,4.42E-05,1.77E-05,8.56E-05,5.57E-05,0.000156782,2.37E-05,0.000161546
20100716,0.000121566,8.47E-05,0.000110848,0.000152556,0.00017622,2.53E-05,0.000225497,4.62E-05,5.93E-05,0.00017877,9.06E-05,0.000340813,1.94E-05,4.74E-05,6.22E-05,6.14E-05,0.000230421,2.11E-05,0.000225927
20100719,9.19E-05,8.34E-05,,0.000105636,0.0001425,6.75E-05,0.00015061,3.96E-05,3.78E-05,0.000131109,6.28E-05,0.000349626,2.24E-05,2.41E-05,6.08E-05,6.91E-05,0.000174248,3.28E-05,0.000170568
20100720,0.000129015,9.89E-05,0.000105466,0.000159029,0.000177169,2.74E-05,0.000232415,7.18E-05,2.81E-05,0.000185474,8.81E-05,0.000357222,3.12E-05,8.07E-05,0.000133702,8.41E-05,0.000246076,1.03E-05,0.000257441
20100721,0.000144566,5.38E-05,9.08E-05,0.000111744,0.00028733,2.79E-05,0.000156613,4.27E-05,3.19E-05,0.000130415,4.92E-05,0.000190778,2.71E-05,7.06E-05,0.00019322,6.57E-05,0.000153133,2.52E-05,0.000101424
20100722,0.000169437,6.44E-05,7.36E-05,0.00010729,0.000162485,2.68E-05,0.000167583,2.71E-05,4.91E-05,0.000142607,6.00E-05,0.000228735,3.12E-05,5.24E-05,0.000219783,5.14E-05,0.000163393,1.94E-05,0.000171676
20100723,0.000125146,6.45E-05,7.75E-05,0.000106129,0.0002363,9.74E-05,0.000204668,2.64E-05,4.05E-05,0.000135289,6.62E-05,0.000262016,4.88E-05,4.80E-05,0.000102852,4.65E-05,0.000194931,1.85E-05,0.000119534
20100726,5.48E-05,5.48E-05,4.07E-05,9.99E-05,0.000116052,4.10E-05,0.000127696,2.68E-05,2.17E-05,9.88E-05,6.26E-05,0.000164406,3.38E-05,2.26E-05,5.81E-05,2.04E-05,0.000106188,1.49E-05,0.000104248
20100727,6.41E-05,4.13E-05,3.46E-05,7.64E-05,0.000127867,2.81E-05,0.000111869,2.92E-05,1.97E-05,8.17E-05,4.75E-05,0.000145672,3.45E-05,3.87E-05,0.000105438,3.92E-05,0.000100667,1.65E-05,7.94E-05
20100728,5.62E-05,4.86E-05,5.75E-05,8.20E-05,9.48E-05,2.42E-05,0.000111223,6.88E-05,2.63E-05,8.24E-05,5.98E-05,0.000125567,3.02E-05,3.55E-05,5.51E-05,2.49E-05,0.00010498,1.90E-05,9.12E-05
20100729,0.000121268,5.72E-05,4.15E-05,0.000101749,0.000192127,2.11E-05,0.000118298,2.67E-05,1.67E-05,9.48E-05,4.66E-05,0.000128712,2.41E-05,4.13E-05,7.82E-05,5.60E-05,0.000114425,1.25E-05,8.28E-05
20100730,0.000139802,9.83E-05,7.05E-05,0.000162003,0.000163285,2.34E-05,0.000250313,3.22E-05,4.96E-05,0.000172507,9.01E-05,0.000238542,2.91E-05,4.93E-05,0.000175209,7.35E-05,0.000221718,3.53E-05,0.000205559
20100802,8.35E-05,4.70E-05,5.78E-05,7.82E-05,9.82E-05,2.76E-05,0.000100989,3.03E-05,2.27E-05,7.31E-05,4.92E-05,0.0001219,5.62E-05,7.89E-05,0.000144981,,9.80E-05,1.37E-05,6.23E-05
20100803,4.82E-05,4.57E-05,7.31E-05,6.11E-05,0.000112412,3.33E-05,6.63E-05,3.22E-05,1.56E-05,7.20E-05,4.73E-05,0.000118119,1.94E-05,3.51E-05,8.69E-05,7.54E-05,7.16E-05,2.13E-05,7.54E-05
20100804,4.97E-05,4.66E-05,8.03E-05,8.49E-05,8.56E-05,1.71E-05,0.000104945,4.47E-05,5.01E-05,8.92E-05,5.10E-05,0.000135099,1.90E-05,2.02E-05,0.000135008,3.37E-05,0.000109042,1.57E-05,0.000115973
20100805,5.14E-05,3.78E-05,5.91E-05,5.39E-05,6.71E-05,3.14E-05,6.18E-05,2.97E-05,3.67E-05,5.53E-05,4.18E-05,0.000112391,2.13E-05,1.81E-05,3.24E-05,2.83E-05,6.60E-05,1.40E-05,8.35E-05
20100806,9.71E-05,0.000116407,4.83E-05,0.000234921,0.000181838,1.34E-05,0.000237459,3.82E-05,4.53E-05,0.000206083,0.000105497,0.000324489,1.51E-05,3.31E-05,8.56E-05,4.49E-05,0.00025587,1.71E-05,0.00018631
20100809,2.62E-05,2.37E-05,3.15E-05,3.51E-05,3.39E-05,2.64E-05,3.93E-05,3.31E-05,1.62E-05,3.81E-05,1.98E-05,4.82E-05,1.54E-05,1.62E-05,6.29E-05,2.04E-05,4.19E-05,,3.25E-05
20100810,0.000117367,4.30E-05,9.21E-05,7.79E-05,0.000202923,2.46E-05,0.000119459,3.45E-05,1.70E-05,8.51E-05,4.25E-05,0.000128105,2.69E-05,3.80E-05,0.000134544,3.71E-05,0.000112134,1.60E-05,8.71E-05
20100811,0.000206138,5.59E-05,8.24E-05,8.67E-05,0.000244061,5.73E-05,0.000118011,5.44E-05,3.77E-05,0.000107368,6.85E-05,0.000143384,2.83E-05,6.36E-05,0.000159026,8.35E-05,0.000115298,3.72E-05,7.93E-05
20100812,7.77E-05,7.18E-05,9.84E-05,0.000100809,0.000141324,9.58E-05,0.000144588,4.48E-05,6.93E-05,0.00013058,7.35E-05,0.000201348,9.60E-05,4.49E-05,0.000117039,5.60E-05,0.000142876,2.74E-05,0.000145766
20100813,4.48E-05,0.000101978,8.56E-05,0.000138179,9.70E-05,2.81E-05,0.000171701,7.58E-05,4.12E-05,0.000152293,8.55E-05,0.000230929,2.78E-05,1.35E-05,4.58E-05,2.08E-05,0.000177431,1.98E-05,0.000236823
20100816,7.37E-05,8.66E-05,7.46E-05,0.000127457,0.000134803,5.21E-05,0.00016038,6.17E-05,6.59E-05,0.000125156,9.41E-05,0.000198611,4.35E-05,8.69E-05,4.18E-05,2.37E-05,0.000157174,2.45E-05,0.000159726
20100817,6.25E-05,5.10E-05,5.48E-05,7.61E-05,9.35E-05,2.55E-05,8.38E-05,2.75E-05,3.71E-05,6.29E-05,4.39E-05,0.000127231,2.90E-05,2.95E-05,7.61E-05,2.76E-05,7.91E-05,1.74E-05,9.20E-05
20100818,6.02E-05,3.97E-05,6.98E-05,8.04E-05,0.000128918,5.15E-05,0.000115292,5.60E-05,2.28E-05,8.45E-05,4.02E-05,0.000118019,3.18E-05,2.21E-05,5.25E-05,4.20E-05,0.000107091,2.23E-05,7.19E-05
20100819,0.000136161,0.000101635,6.32E-05,0.00020304,0.000213528,2.79E-05,0.00028949,6.98E-05,1.95E-05,0.000244996,9.86E-05,0.000270489,4.47E-05,4.68E-05,0.000129901,4.38E-05,0.000285885,3.12E-05,0.00018275
20100820,6.21E-05,6.64E-05,7.60E-05,0.000104102,9.97E-05,6.44E-05,0.000163206,3.49E-05,2.80E-05,0.000135176,7.51E-05,0.00027741,3.15E-05,2.44E-05,6.09E-05,4.37E-05,0.000155082,1.84E-05,0.000121572
20100823,6.95E-05,4.95E-05,7.93E-05,7.96E-05,0.000152941,1.77E-05,0.000115492,2.74E-05,4.85E-05,8.53E-05,4.84E-05,0.000145883,1.95E-05,3.12E-05,7.42E-05,2.32E-05,0.000110336,1.93E-05,0.00010247
20100824,0.000141041,7.65E-05,8.05E-05,0.00013404,0.000178482,3.63E-05,0.000163494,3.64E-05,5.71E-05,0.000146751,7.97E-05,0.000163245,2.36E-05,0.000114873,0.000156411,5.06E-05,0.000176423,3.54E-05,0.000134664
20100825,9.75E-05,8.40E-05,0.000101375,0.000127024,0.000157123,4.70E-05,0.000173217,4.65E-05,4.08E-05,0.000152644,7.29E-05,0.000260108,2.83E-05,6.41E-05,0.000127291,5.45E-05,0.000183132,2.00E-05,0.000185132
20100826,0.00010237,6.64E-05,5.74E-05,9.53E-05,0.000123926,3.17E-05,0.000146545,2.09E-05,3.90E-05,0.000122363,5.82E-05,0.000141287,2.06E-05,4.86E-05,0.000148917,3.25E-05,0.000142843,8.26E-06,0.000103475
20100827,0.00018732,0.000109376,0.000122399,0.000169769,0.000254379,2.91E-05,0.000248184,2.89E-05,5.82E-05,0.000224347,0.000111305,0.000269545,4.41E-05,7.16E-05,0.000171254,7.13E-05,0.000245216,1.22E-05,0.00019694
20100830,5.49E-05,,0.000148641,6.40E-05,9.51E-05,8.25E-05,6.49E-05,2.01E-05,1.52E-05,6.33E-05,2.91E-05,8.38E-05,9.06E-05,3.36E-05,9.97E-05,3.81E-05,7.14E-05,1.59E-05,5.72E-05
20100831,0.000149792,8.27E-05,7.26E-05,9.58E-05,0.000220934,3.31E-05,0.000136859,5.69E-05,2.93E-05,0.000128685,6.19E-05,0.000153353,6.22E-05,3.40E-05,0.000136211,7.05E-05,0.000151307,3.11E-05,0.000136233
20100901,0.000244351,8.03E-05,0.000117606,0.000146582,0.000251059,5.41E-05,0.00022813,3.56E-05,2.14E-05,0.000173707,8.00E-05,0.000207404,3.48E-05,7.49E-05,0.000155901,4.79E-05,0.000210137,2.93E-05,0.000126896
20100902,3.03E-05,4.01E-05,0.000125338,6.69E-05,6.38E-05,6.01E-05,9.41E-05,1.61E-05,2.74E-05,7.56E-05,4.65E-05,0.00012227,3.54E-05,2.92E-05,7.97E-05,1.80E-05,9.15E-05,1.84E-05,0.000100843
20100903,8.36E-05,6.72E-05,7.58E-05,0.000129362,9.75E-05,2.44E-05,0.000187857,2.39E-05,1.99E-05,0.000157635,8.44E-05,0.000194782,2.14E-05,6.47E-05,0.000195218,3.23E-05,0.000193522,1.02E-05,0.000111696
20100906,,8.96E-06,5.14E-05,1.80E-05,,2.22E-05,2.38E-05,2.51E-05,1.56E-05,1.56E-05,1.00E-05,2.81E-05,3.92E-05,1.83E-05,3.52E-05,,2.08E-05,2.38E-05,1.56E-05
20100907,6.64E-05,4.23E-05,6.18E-05,7.28E-05,9.22E-05,2.79E-05,9.36E-05,2.33E-05,1.64E-05,7.36E-05,4.95E-05,0.000113945,2.62E-05,3.78E-05,,1.07E-05,9.01E-05,1.16E-05,8.49E-05
20100908,4.44E-05,4.18E-05,5.08E-05,6.90E-05,6.08E-05,2.05E-05,9.98E-05,2.70E-05,1.71E-05,8.84E-05,4.21E-05,0.000126356,5.36E-05,1.34E-05,6.08E-05,2.71E-05,9.64E-05,1.80E-05,6.94E-05
20100909,7.98E-05,3.14E-05,5.23E-05,7.20E-05,7.63E-05,3.93E-05,0.000116564,2.85E-05,3.27E-05,8.38E-05,4.31E-05,0.000145223,3.45E-05,2.36E-05,5.36E-05,2.14E-05,0.000119682,1.70E-05,7.21E-05
20100910,2.53E-05,2.72E-05,0.000111418,4.63E-05,5.30E-05,1.62E-05,6.08E-05,5.02E-05,3.82E-05,3.96E-05,3.45E-05,8.43E-05,,2.16E-05,3.33E-05,1.13E-05,5.98E-05,,5.25E-05
20100913,5.47E-05,2.02E-05,6.23E-05,4.42E-05,7.40E-05,3.58E-05,5.12E-05,4.94E-05,2.03E-05,3.71E-05,2.60E-05,5.39E-05,0.000144995,4.71E-05,0.000126217,1.94E-05,5.44E-05,3.23E-05,3.02E-05
20100914,4.52E-05,3.44E-05,6.05E-05,6.35E-05,6.35E-05,1.69E-05,7.23E-05,1.98E-05,2.73E-05,6.00E-05,3.50E-05,0.000104644,7.88E-05,2.18E-05,6.69E-05,2.09E-05,8.06E-05,1.94E-05,8.03E-05
20100915,4.54E-05,2.70E-05,0.000428337,4.48E-05,7.09E-05,2.37E-05,5.82E-05,3.50E-05,3.63E-05,5.34E-05,3.38E-05,7.88E-05,8.29E-05,2.19E-05,8.76E-05,4.74E-05,6.36E-05,1.22E-05,5.88E-05
20100916,3.57E-05,3.66E-05,6.86E-05,5.22E-05,6.04E-05,1.67E-05,5.10E-05,4.30E-05,2.08E-05,3.75E-05,3.40E-05,8.01E-05,6.43E-05,,4.09E-05,1.86E-05,5.00E-05,2.05E-05,7.00E-05
20100917,4.24E-05,5.59E-05,4.92E-05,0.000106443,0.000107791,2.83E-05,0.000131773,5.08E-05,3.28E-05,8.90E-05,6.37E-05,0.000187947,7.15E-05,,5.50E-05,2.15E-05,0.000151699,8.76E-06,0.000137152
20100920,3.67E-05,3.24E-05,,5.31E-05,0.000116356,2.16E-05,8.30E-05,2.82E-05,2.04E-05,6.29E-05,3.11E-05,0.000100339,4.77E-05,1.64E-05,6.41E-05,2.23E-05,8.74E-05,7.66E-06,7.27E-05
20100921,6.61E-05,2.63E-05,5.31E-05,4.48E-05,0.000112125,3.18E-05,8.52E-05,2.64E-05,,6.05E-05,3.83E-05,0.000132716,9.52E-05,2.66E-05,5.69E-05,5.61E-05,8.49E-05,2.26E-05,7.06E-05
20100922,6.29E-05,5.70E-05,5.80E-05,0.000115538,9.80E-05,1.11E-05,0.000164532,3.36E-05,,0.000144504,5.84E-05,0.000271184,6.31E-05,2.89E-05,0.000139006,3.52E-05,0.000172336,2.43E-05,0.000125846
20100923,7.39E-05,7.71E-05,,0.000112758,0.000114913,1.03E-05,0.000157001,,,0.000127032,8.00E-05,0.000195706,4.70E-05,7.31E-05,0.000165029,4.54E-05,0.00016306,1.00E-05,0.000164162
20100924,5.82E-05,5.94E-05,0.000258098,0.000110944,6.38E-05,4.30E-05,0.000161154,4.42E-05,2.20E-05,0.000123636,6.19E-05,0.000224618,3.91E-05,4.08E-05,0.000122337,2.12E-05,0.000166045,2.86E-05,0.000146027
20100927,3.19E-05,3.59E-05,3.93E-05,4.83E-05,5.26E-05,4.55E-05,5.94E-05,2.18E-05,1.87E-05,5.59E-05,3.10E-05,0.000107402,6.13E-05,2.06E-05,9.36E-05,2.39E-05,6.23E-05,9.09E-06,5.50E-05
20100928,7.88E-05,8.47E-05,2.76E-05,0.000175364,0.000200075,1.11E-05,0.000224728,2.47E-05,2.03E-05,0.000160101,0.000111406,0.000279986,3.12E-05,2.23E-05,6.53E-05,3.92E-05,0.00022255,1.51E-05,0.000179998
20100929,6.68E-05,7.17E-05,9.12E-05,0.000156379,9.26E-05,1.96E-05,0.000218841,3.42E-05,1.17E-05,0.000155125,6.84E-05,0.000235566,5.40E-05,2.04E-05,6.38E-05,2.96E-05,0.000215825,2.46E-05,0.00013005
20100930,0.000116249,8.46E-05,8.84E-05,0.000163764,0.000145766,4.46E-05,0.000210811,,3.32E-05,0.00014433,8.90E-05,0.000281172,2.70E-05,4.99E-05,6.47E-05,3.99E-05,0.000215228,1.54E-05,0.000132986
20101001,9.09E-05,9.95E-05,9.83E-05,0.000202736,0.000105774,3.76E-05,0.000249127,,3.25E-05,0.00017246,8.45E-05,0.000344341,4.99E-05,3.09E-05,8.14E-05,3.19E-05,0.000259966,1.43E-05,0.000196093
20101004,5.33E-05,6.96E-05,0.000108435,0.000121115,9.92E-05,2.64E-05,0.000136476,,1.93E-05,0.000109928,5.57E-05,0.000171449,9.71E-05,3.56E-05,3.90E-05,2.45E-05,0.000136823,2.51E-05,0.000109946
